"64 Rangers Road Cremorne, NSW, 2090",LOT 1 DP210104,Residential,348,3,1,1,0,"27 Sep 2005:$980,000、20 Aug 1999:$500,000、2 May 1994:$330,000、24 Aug 1988:$291,000、"
"8 Davidson Parade Cremorne, NSW, 2090",LOT 12 DP12587,Residential,446,5,4,1,1910,"23 Sep 2005:$1,635,000、27 Feb 2003:$1,375,000、23 Nov 1999:$900,000、"
"38A Brightmore Street Cremorne, NSW, 2090",LOT 1 DP848343,Residential,402,4,2,1,1994,"21 Jun 2005:$945,000、3 Jun 2002:$1,000,000、27 Oct 1995:$530,000、14 Aug 1990:$211,000、"
"57 Young Street Cremorne, NSW, 2090",LOT 3 DP37334,Residential,392,3,1,0,1920,"10 Jun 2005:$975,000、14 Apr 2000:$725,000、2 Feb 1998:$615,000、22 May 1989:$435,000、"
"10 Florence Street Cremorne, NSW, 2090",LOT 1 DP556689,Residential,390,3,2,1,1905,"29 Jun 2005:$1,560,000、12 Nov 1997:$631,000、"
"28 Ryries Parade Cremorne, NSW, 2090",LOT 114 DP10291,Residential,739,5,3,2,0,"9 Jun 2005:$1,625,000、"
"107 Young Street Cremorne, NSW, 2090",LOT B DP175819,Residential,362,3,2,1,0,"25 May 2005:$1,000,000、"
"4 Wonga Road Cremorne, NSW, 2090",LOT 86 DP10291,Residential,"1,087",5,4,3,2014,"5 May 2005:$4,000,000、"
"26 Richmond Avenue Cremorne, NSW, 2090",LOT 26 DP5210 SEC B,Residential,697,4,1,1,0,"11 Feb 2005:$2,000,000、9 Mar 2000:$1,025,000、"
"60 Young Street Cremorne, NSW, 2090",LOT A DP77933,Residential,487,3,0,1,0,"26 Feb 2005:$1,015,000、"
"75 Belgrave Street Cremorne, NSW, 2090",LOT 1 DP1074556,Residential,210,3,1,1,0,"6 Jan 2005:$765,000、12 Sep 1995:$360,000、11 Aug 1993:$0、"
"73 Young Street Cremorne, NSW, 2090",LOT 1 DP516201,Residential,354,3,1,1,0,"4 Feb 2005:$1,285,000、26 Jun 1996:$428,000、"
"78 Macpherson Street Cremorne, NSW, 2090",LOT 7 DP12587,Residential,405,4,2,1,1930,"23 Dec 2004:$970,000、22 Nov 1991:$460,000、"
"8 Benelong Road Cremorne, NSW, 2090",LOT D DP925026,Residential,440,3,1,2,0,"8 Dec 2004:$1,200,000、29 Jun 1990:$555,000、"
"19 Oaks Avenue Cremorne, NSW, 2090",LOT 29 DP18694,Residential,487,3,1,2,0,"3 Dec 2004:$1,275,000、12 Aug 2003:$1,157,500、18 Jun 1999:$700,000、12 Oct 1993:$400,000、"
"2 Montague Road Cremorne, NSW, 2090",LOT 19 DP5210 SEC A,Residential,722,4,2,2,0,"30 Nov 2004:$2,075,000、18 Nov 1998:$970,000、"
"22 Brightmore Street Cremorne, NSW, 2090",LOT 10 DP300978,Residential,437,3,2,1,1930,"5 Nov 2004:$1,215,000、22 Dec 1993:$402,000、12 Nov 1993:$402,000、31 Jan 1992:$370,000、"
"6 Earle Street Cremorne, NSW, 2090",LOT 18 DP78947,Residential,585,3,2,0,0,"4 Nov 2004:$1,501,000、14 Apr 2000:$999,999、26 Jun 1992:$391,000、"
"26 Lodge Road Cremorne, NSW, 2090",LOT 111 DP10291,Residential,917,4,3,4,0,"24 Sep 2004:$2,600,000、18 Nov 2003:$950,000、12 Jun 1997:$100、12 Mar 1993:$525,000、27 Jan 1993:$525,000、21 Jul 1992:$1,530,000、"
"10 Claude Avenue Cremorne, NSW, 2090",LOT 9 DP74620,Residential,873,5,0,2,1907,"15 Oct 2004:$3,750,000、28 Feb 1995:$1,192,500、22 May 1992:$1,055,000、10 Mar 1992:$1,055,000、"
"51 Young Street Cremorne, NSW, 2090",LOT A DP33208,Residential,250,0,0,1,0,"9 Sep 2004:$801,000、11 Oct 1993:$321,008、23 Aug 1993:$321,008、15 Apr 1993:$205,100、"
"67 Belgrave Street Cremorne, NSW, 2090",LOT 1 DP849176,Residential,207,3,1,1,0,"4 Aug 2004:$767,500、6 Apr 1995:$302,000、"
"49 Young Street Cremorne, NSW, 2090",LOT B DP33208,Residential,248,0,0,0,0,"28 Jul 2004:$680,000、"
"24 Lloyd Avenue Cremorne, NSW, 2090",LOT CP SP78913,Residential,424,3,2,1,1912,"9 Jul 2004:$1,050,000、4 Mar 2003:$55,000、20 Feb 2001:$0、"
"28 Bennett Street Cremorne, NSW, 2090",LOT CP SP81500,Residential,778,0,0,0,0,"2 Jul 2004:$750,000、2 Nov 1984:$140,000、"
"1 Benelong Road Cremorne, NSW, 2090",LOT A DP938165,Residential,449,4,2,2,1915,"29 Jun 2004:$952,000、"
"74 Wyong Road Cremorne, NSW, 2090",LOT 2 DP10291,Residential,547,4,4,6,0,"24 Jun 2004:$2,750,000、22 Jun 1998:$1,460,000、31 Mar 1998:$1,220,000、12 Sep 1994:$500,000、"
"1 Ellalong Road Cremorne, NSW, 2090",LOT 1 DP181699,Residential,601,3,2,0,0,"6 Sep 2004:$1,605,000、17 Sep 1998:$715,000、"
"24 Ben Boyd Lane Cremorne, NSW, 2090",LOT 6 DP802721,Residential,163,3,2,2,0,"3 Jun 2004:$1,206,000、14 Jan 2003:$760,000、26 Sep 1996:$490,000、11 Feb 1994:$440,000、"
"88 Young Street Cremorne, NSW, 2090",LOT 1 DP628427,Residential,203,3,1,1,0,"24 Jun 2004:$760,000、10 Jun 1994:$300,000、1 Oct 1982:$9,999,999、"
"56 Waters Road Cremorne, NSW, 2090",LOT 3 DP11649,Residential,451,5,3,2,0,"27 May 2004:$875,000、4 Oct 1996:$519,000、13 Apr 1992:$400,000、9 Mar 1992:$400,000、"
"60 Waters Road Cremorne, NSW, 2090",LOT 1 DP786709,Residential,272,3,2,2,0,"26 May 2004:$462,500、7 Apr 1998:$515,000、6 Feb 1989:$340,000、"
"94 Grasmere Road Cremorne, NSW, 2090",LOT 1 DP833006,Residential,281,3,2,2,0,"22 Apr 2004:$1,200,000、29 May 1999:$706,000、8 Nov 1993:$160,000、30 Jul 1993:$420,000、17 Jun 1993:$420,000、"
"20 Ellalong Road Cremorne, NSW, 2090",LOT 28 DP19883,Residential,917,5,5,2,1950,"20 May 2004:$2,005,000、28 Aug 1997:$990,000、"
"15 Lodge Road Cremorne, NSW, 2090",LOT 38 DP10291,Residential,581,3,2,3,0,"8 Apr 2004:$2,130,000、"
"8 Reynolds Street Cremorne, NSW, 2090",LOT 1 DP935962,Residential,446,3,1,1,0,"8 Apr 2004:$1,325,000、22 Dec 1997:$765,000、12 Jan 1989:$488,000、"
"9 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP966811,Residential,411,3,1,0,1915,"3 Apr 2004:$1,100,000、27 Sep 1994:$470,000、"
"63 Belgrave Street Cremorne, NSW, 2090",LOT 2 DP850089,Residential,160,2,2,1,0,"18 Mar 2004:$760,000、25 Mar 1998:$392,500、18 Jul 1995:$340,000、19 Oct 1993:$284,200、12 Feb 1988:$195,000、"
"50 Tobruk Avenue Cremorne, NSW, 2090",LOT 25 DP23880,Residential,500,4,2,0,0,"20 Mar 2004:$2,325,000、29 May 1998:$1,105,000、24 Aug 1991:$731,000、"
"3 Cranbrook Avenue Cremorne, NSW, 2090",LOT B DP362870,Residential,474,3,2,1,1990,"26 Feb 2004:$1,425,000、11 Apr 1995:$490,000、"
"38 Murdoch Street Cremorne, NSW, 2090",LOT 1 DP88354,Residential,607,5,3,3,0,"18 Mar 2004:$1,355,000、6 Feb 2003:$1,125,000、"
"65 Park Avenue Cremorne, NSW, 2090",LOT 2 DP79566,Residential,556,5,3,1,1930,"30 Jan 2004:$1,235,000、"
"3 Ada Street Cremorne, NSW, 2090",LOT 2 DP587175,Residential,319,3,2,1,0,"12 Dec 2003:$935,000、14 Nov 1996:$187,500、17 Oct 1983:$9,999,999、"
"71 Park Avenue Cremorne, NSW, 2090",LOT 5 DP78947,Residential,556,2,1,1,0,"23 Dec 2003:$1,210,000、26 Jun 1999:$643,000、21 Apr 1993:$0、"
"27 Ryries Parade Cremorne, NSW, 2090",LOT 26 DP10291,Residential,509,3,1,1,1950,"11 Dec 2003:$1,275,000、"
"57 Belgrave Street Cremorne, NSW, 2090",LOT 3 DP1033909,Residential,348,3,1,2,1935,"9 Oct 2003:$838,000、25 May 2002:$678,000、"
"7/28 Rangers Road Cremorne, NSW, 2090",LOT 7 SP62277,Residential,"1,132",3,2,2,2000,"7 Oct 2003:$962,000、19 Oct 1999:$750,000、"
"46 Tobruk Avenue Cremorne, NSW, 2090",LOT 23 DP23880,Residential,449,0,0,1,0,"27 Nov 2003:$625,000、"
"18A Bertha Road Cremorne, NSW, 2090",LOT 4 DP838918,Residential,244,3,0,1,0,"4 Oct 2003:$1,150,000、14 Sep 2000:$730,000、"
"88 Macpherson Street Cremorne, NSW, 2090",LOT 3 DP313603,Residential,459,3,2,1,0,"29 Aug 2003:$1,277,500、23 Nov 1995:$365,000、24 Feb 1993:$0、"
"6 Macpherson Street Cremorne, NSW, 2090",LOT A DP327728,Residential,332,3,1,1,0,"16 Sep 2003:$1,950,000、8 Dec 1995:$800,000、"
"51 Benelong Road Cremorne, NSW, 2090",LOT 1 DP33840,Residential,430,3,2,0,0,"9 Aug 2003:$1,331,000、17 Dec 1996:$615,000、19 Mar 1985:$146,500、"
"5 Lodge Road Cremorne, NSW, 2090",LOT 61 DP10291,Residential,493,4,0,0,0,"12 Aug 2003:$2,203,000、23 Aug 2001:$1,250,000、31 Mar 1994:$500,000、9 Sep 1983:$0、"
"59 Earle Street Cremorne, NSW, 2090",LOT B DP442822,Residential,273,3,2,2,1920,"2 Aug 2003:$890,000、18 Nov 1999:$452,000、25 Nov 1994:$310,000、"
"33 Richmond Avenue Cremorne, NSW, 2090",LOT B DP306826,Residential,361,3,2,1,0,"24 Jul 2003:$1,060,000、30 Apr 1993:$420,000、26 Oct 1990:$255,000、"
"43 Tobruk Avenue Cremorne, NSW, 2090",LOT CP SP79881,Residential,583,4,4,1,0,"18 Jul 2003:$2,867,000、23 Jan 2002:$2,350,000、17 Dec 1993:$680,000、"
"21 Bennett Street Cremorne, NSW, 2090",LOT 2 DP945523,Undetermined Or Village,719,6,3,1,1920,"28 Jun 2003:$1,677,000、22 Sep 2001:$1,185,000、"
"24 Lodge Road Cremorne, NSW, 2090",LOT 110 DP10291,Residential,632,4,4,2,1930,"4 Jun 2003:$2,440,000、1 May 2002:$2,180,000、14 Oct 1999:$1,570,000、30 Jul 1997:$132,000、26 Nov 1986:$370,000、"
"67 Park Avenue Cremorne, NSW, 2090",LOT 301 DP1027964,Residential,278,4,3,1,2000,"22 May 2003:$1,252,000、3 Jun 1997:$577,000、"
"29 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP937667,Residential,557,4,2,1,1915,"20 May 2003:$1,375,000、10 Nov 2000:$950,000、7 Jun 1999:$762,500、"
"52 Spofforth Street Cremorne, NSW, 2090",LOT 1 DP158107,Residential,"2,323",3,1,1,1920,"7 May 2003:$1,010,000、10 Jun 2000:$636,000、27 Sep 1996:$497,500、19 Jan 1990:$330,000、"
"18 Benelong Road Cremorne, NSW, 2090",LOT 4 DP964661,Residential,481,5,4,2,0,"3 Jul 2003:$1,502,000、13 Dec 2001:$892,000、22 Feb 1993:$0、"
"48 Young Street Cremorne, NSW, 2090",LOT 102 DP792045,Residential,341,3,2,1,0,"31 Mar 2003:$1,045,000、8 Sep 1997:$625,000、13 Apr 1996:$532,500、"
"33 Young Lane Cremorne, NSW, 2090",LOT 1 DP703531,Residential,277,3,2,2,0,"24 Dec 2002:$605,000、10 Mar 2001:$1,160,000、3 Oct 2000:$980,000、5 Jul 1999:$900,000、26 Feb 1988:$417,000、10 Dec 1986:$76,000、14 Sep 1984:$65,785、"
"32 Lloyd Avenue Cremorne, NSW, 2090",LOT 10 DP19883,Residential,500,4,4,2,1940,"28 Jan 2003:$2,100,000、17 Jul 1992:$700,000、"
"54 Murdoch Street Cremorne, NSW, 2090",LOT 2 DP505470,Residential,223,3,2,0,0,"15 Nov 2002:$765,000、20 May 1998:$405,000、20 Nov 1992:$335,000、"
"36 Tobruk Avenue Cremorne, NSW, 2090",LOT 18 DP23880,Residential,525,2,1,1,0,"31 Oct 2002:$1,200,000、19 Jan 1989:$443,000、"
"147 Young Street Cremorne, NSW, 2090",LOT 11 DP1022165,Residential,373,3,2,2,0,"5 Nov 2002:$1,200,000、17 Aug 1999:$260,000、"
"147A Young Street Cremorne, NSW, 2090",LOT 12 DP1022165,Residential,243,3,3,1,0,"12 Sep 2002:$1,425,000、23 Nov 2000:$1,385,000、15 Oct 1987:$285,000、"
"43 Murdoch Street Cremorne, NSW, 2090",LOT A DP223219,Residential,373,4,0,2,1920,"29 Aug 2002:$1,000,000、11 Apr 1984:$125,000、"
"21 Levick Street Cremorne, NSW, 2090",LOT 12 DP22892,Residential,550,4,2,1,1970,"29 Aug 2002:$975,000、"
"112 Benelong Road Cremorne, NSW, 2090",LOT 2 DP105730,Residential,424,4,3,1,1930,"9 Aug 2002:$1,305,000、10 Nov 2000:$910,000、18 Jun 1998:$730,000、18 Jun 1991:$325,000、"
"36 Ryries Parade Cremorne, NSW, 2090",LOT 118 DP10291,Residential,518,3,2,2,1920,"15 Aug 2002:$1,450,000、"
"25 Ryries Parade Cremorne, NSW, 2090",LOT 25 DP10291,Residential,518,3,2,2,1970,"27 Jul 2002:$1,320,000、21 Mar 2002:$1,260,000、25 Oct 1996:$501,000、"
"46 Ellalong Road Cremorne, NSW, 2090",LOT 44 DP10291,Residential,550,4,2,1,1930,"9 Jul 2002:$1,300,000、11 Apr 1992:$467,000、"
"16 Levick Street Cremorne, NSW, 2090",LOT 14 DP22892,Residential,506,3,4,2,0,"9 Jul 2002:$1,880,500、20 Apr 1996:$656,500、5 Mar 1991:$500,000、"
"386 Ernest Street Cremorne, NSW, 2090",LOT 2 DP873563,Residential,247,3,2,2,2000,"12 Jun 2002:$725,000、8 Jul 1997:$260,000、"
"14 Tobruk Avenue Cremorne, NSW, 2090",LOT 7 DP23880,Residential,753,4,4,1,1960,"14 Jun 2002:$1,052,500、5 Dec 1986:$208,000、"
"45 Park Avenue Cremorne, NSW, 2090",LOT 18 DP18694,Residential,493,4,0,4,0,"7 May 2002:$1,200,000、1 Mar 1997:$624,000、30 Oct 1992:$373,000、2 Feb 1990:$380,000、"
"4 Davidson Parade Cremorne, NSW, 2090",LOT 1 DP319609,Residential,530,0,0,0,0,"3 May 2002:$1,705,000、15 Nov 1996:$605,000、20 Nov 1987:$387,000、"
"51 Rangers Road Cremorne, NSW, 2090",LOT 1 DP830260,Residential,443,3,3,0,0,"9 Mar 2002:$880,000、10 Apr 1992:$380,000、"
"3 Lloyd Avenue Cremorne, NSW, 2090",LOT 3 DP809660,Residential,232,3,2,1,0,"14 Mar 2002:$370,000、16 Sep 1991:$327,000、23 Mar 1991:$800,000、"
"16 Wonga Road Cremorne, NSW, 2090",LOT 92 DP10291,Residential,556,5,3,2,1980,"13 Feb 2002:$1,372,000、"
"29 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP936937,Residential,414,5,2,1,0,"9 Feb 2002:$1,410,000、14 Feb 1995:$500,000、21 Apr 1992:$425,000、23 Jan 1992:$425,000、"
"2 Bertha Road Cremorne, NSW, 2090",LOT 57 DP3104,Residential,737,3,1,1,0,"23 Dec 2001:$1,540,000、14 Sep 1994:$805,000、"
"39 Young Street Cremorne, NSW, 2090",LOT 1 DP86973,Residential,409,3,1,0,1930,"20 Dec 2001:$725,000、22 Sep 1999:$650,000、"
"19 Harrison Street Cremorne, NSW, 2090",LOT CP SP72929,Residential,802,3,2,0,0,"4 Dec 2001:$1,650,000、11 Nov 1992:$550,000、11 Feb 1988:$517,000、"
"40 Reynolds Street Cremorne, NSW, 2090",LOT 5 DP901082,Residential,462,2,2,1,0,"29 Nov 2001:$1,150,000、4 Mar 1994:$662,500、24 Jan 1994:$617,500、24 Jun 1993:$617,500、25 Mar 1985:$144,000、"
"55 Park Avenue Cremorne, NSW, 2090",LOT 3 DP979110 SEC 1,Residential,578,0,0,1,0,"29 Nov 2001:$883,000、19 May 1983:$9,999,999、"
"30 Montague Road Cremorne, NSW, 2090",LOT A DP104651,Residential,360,3,1,1,0,"27 Nov 2001:$740,000、26 Mar 1999:$650,000、2 Nov 1983:$119,000、"
"48 Murdoch Street Cremorne, NSW, 2090",LOT 6 DP736082,Residential,599,4,3,0,1904,"21 Nov 2001:$1,300,000、28 Nov 1995:$750,000、17 Mar 1992:$505,000、"
"1 Lodge Road Cremorne, NSW, 2090",LOT A DP345433,Residential,645,4,4,3,1920,"1 Mar 2002:$2,000,000、"
"30 Ben Boyd Lane Cremorne, NSW, 2090",LOT 3 DP802721,Residential,156,3,2,1,0,"15 Nov 2001:$660,000、5 Dec 2000:$575,000、21 Mar 1997:$490,000、25 Jun 1992:$435,000、"
"48 Benelong Road Cremorne, NSW, 2090",LOT 2 DP19441,Residential,430,5,3,2,2005,"13 Nov 2001:$1,250,000、"
"108 Macpherson Street Cremorne, NSW, 2090",LOT 8 DP9859,Residential,436,3,2,1,0,"10 Nov 2001:$1,140,000、12 Mar 1999:$775,000、22 Feb 1997:$595,000、5 Mar 1993:$407,000、"
"27 Illiliwa Street Cremorne, NSW, 2090",LOT 1 DP937087,Residential,546,5,1,0,0,"12 Oct 2001:$1,500,000、27 Jul 1995:$450,000、"
"6 Brightmore Street Cremorne, NSW, 2090",LOT 2 DP300978,Residential,373,4,2,1,0,"6 Oct 2001:$866,000、8 Dec 1989:$287,500、"
"16 Ryries Parade Cremorne, NSW, 2090",LOT 66 DP10291,Residential,521,4,2,1,0,"29 Sep 2001:$1,250,000、11 Apr 1991:$255,000、"
"16A Benelong Road Cremorne, NSW, 2090",LOT B DP449837,Residential,495,4,0,0,0,"14 Sep 2001:$1,025,000、25 Jul 1996:$570,000、5 Dec 1986:$13,000、"
"53 Young Street Cremorne, NSW, 2090",LOT 1 DP37334,Residential,395,3,2,4,0,"22 Sep 2001:$800,000、28 Apr 1997:$500,000、2 Feb 1994:$459,000、11 Mar 1991:$430,000、"
"100 Grasmere Road Cremorne, NSW, 2090",LOT A DP443864,Residential,278,3,0,1,0,"31 Aug 2001:$660,000、20 Jul 1995:$407,000、15 Aug 1986:$131,000、"
"90 Macpherson Street Cremorne, NSW, 2090",LOT 1 DP181810,Residential,495,4,3,1,0,"24 Aug 2001:$710,000、14 Apr 2000:$575,000、"
"42 Ryries Parade Cremorne, NSW, 2090",LOT 121 DP10291,Residential,158,2,0,1,0,"18 Aug 2001:$1,510,000、28 Jun 2001:$0、"
"6 Florence Street Cremorne, NSW, 2090",LOT 1 DP85445,Residential,556,0,0,0,0,"31 Jul 2001:$700,000、"
"18 Fifth Avenue Cremorne, NSW, 2090",LOT 25 DP9083,Residential,548,5,3,1,1918,"24 Aug 2001:$1,035,000、13 Jul 1984:$185,000、"
"129 Young Street Cremorne, NSW, 2090",LOT 1 DP229503,Residential,297,4,3,0,1925,"20 Jul 2001:$760,000、3 Feb 2000:$590,000、12 Oct 1989:$265,000、"
"81 Sutherland Street Cremorne, NSW, 2090",LOT 1 DP76942,Residential,340,4,2,0,1910,"19 Jul 2001:$745,000、"
"26 Rangers Road Cremorne, NSW, 2090",LOT CP SP85604,Residential,601,3,2,4,0,"19 Jul 2001:$1,250,000、15 Jul 1985:$267,500、"
"28 Parraween Street Cremorne, NSW, 2090",LOT 5 DP216990,Residential,"1,202",2,0,1,0,"28 Jun 2001:$600,000、12 Nov 1999:$460,000、26 Apr 1996:$351,000、21 May 1994:$325,000、5 Jun 1986:$135,000、"
"2/12 Illiliwa Street Cremorne, NSW, 2090",LOT 2 SP22734,Residential,565,3,2,1,1900,"6 Jul 2001:$635,000、8 Sep 1995:$340,000、28 Aug 1992:$305,000、2 Jul 1992:$305,000、"
"88 Parraween Street Cremorne, NSW, 2090",LOT 4 DP19887,Residential,379,3,1,1,1910,"15 Jun 2001:$855,000、20 Dec 1999:$525,000、"
"8 Claude Avenue Cremorne, NSW, 2090",LOT 1 DP1126679,Residential,507,4,2,1,0,"25 May 2001:$1,875,000、"
"12 Claude Avenue Cremorne, NSW, 2090",LOT 10A DP364659,Residential,507,4,2,0,1905,"24 May 2001:$1,275,000、"
"2/4 Richmond Avenue Cremorne, NSW, 2090",LOT 2 SP7749,Undetermined Or Village,158,2,1,1,1940,"19 May 2001:$475,000、23 Jan 1990:$233,000、"
"81 Benelong Road Cremorne, NSW, 2090",LOT 2 DP300408,Residential,372,5,2,2,2011,"7 Apr 2001:$695,000、"
"2 Wonga Road Cremorne, NSW, 2090",LOT 85 DP10291,Residential,967,5,5,2,1980,"29 Mar 2001:$2,828,000、2 Mar 1998:$2,688,000、19 Mar 1992:$1,700,000、"
"14 Wonga Road Cremorne, NSW, 2090",LOT 91 DP10291,Residential,"1,019",3,3,0,0,"31 Mar 2001:$3,355,000、29 Apr 1994:$1,905,000、1 Jul 1988:$1,600,000、"
"5 Fernhurst Avenue Cremorne, NSW, 2090",LOT 4 DP18381,Residential,550,0,0,0,0,"7 Apr 2001:$0、4 Feb 1987:$280,000、"
"2 Grasmere Lane Cremorne, NSW, 2090",LOT 101 DP867190,Residential,254,3,0,1,0,"20 Mar 2001:$710,000、"
"59 Young Street Cremorne, NSW, 2090",LOT 1 DP736777,Residential,346,3,0,1,1920,"24 Feb 2001:$770,000、"
"1 Lloyd Avenue Cremorne, NSW, 2090",LOT 10 DP11756,Residential,548,5,3,2,1950,"7 Mar 2001:$840,000、"
"11 Lodge Road Cremorne, NSW, 2090",LOT 37 DP10291,Residential,974,0,0,0,0,"20 Jan 2001:$484,167、"
"33 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP455874 & LOT 80 DP5107 SEC B,Residential,489,3,2,2,1915,"2 Dec 2000:$870,000、"
"92 Benelong Road Cremorne, NSW, 2090",LOT 101 DP1022275,Residential,522,2,2,1,0,"22 Dec 2000:$581,000、25 Mar 1997:$510,000、"
"23 Richmond Avenue Cremorne, NSW, 2090",LOT 8 DP5210 SEC C,Residential,702,3,2,1,1994,28 Nov 2000:$0、25 Nov 2000:$0、
"23 Ryries Parade Cremorne, NSW, 2090",LOT 24 DP10291,Residential,493,4,1,2,0,"10 Aug 2000:$1,175,000、30 Aug 1996:$535,000、"
"37 Ryries Parade Cremorne, NSW, 2090",LOT 31 DP10291,Residential,563,4,4,2,1940,"7 Jul 2000:$905,500、30 Apr 1992:$450,000、"
"14 Bennett Street Cremorne, NSW, 2090",LOT 18 DP219992,Residential,797,4,3,2,1976,"27 Jun 2000:$1,950,000、18 Jun 1992:$965,000、"
"40 Montague Road Cremorne, NSW, 2090",LOT A DP442320,Residential,353,0,0,1,0,"1 Jun 2000:$687,000、23 Sep 1994:$451,000、13 Dec 1989:$365,000、"
"3 Sutherland Lane Cremorne, NSW, 2090",LOT 2 SP63614,Residential,"2,602",3,1,1,2000,"24 May 2000:$750,000、"
"11 Montague Road Cremorne, NSW, 2090",LOT 2 DP105539,Residential,557,0,1,0,0,"17 Apr 2000:$860,000、"
"77 Sutherland Street Cremorne, NSW, 2090",LOT 2 DP732777,Residential,342,3,1,0,1910,"5 Apr 2000:$655,500、"
"17 Brightmore Street Cremorne, NSW, 2090",LOT 1 DP966815,Residential,416,4,3,2,1913,"27 Oct 2000:$780,000、"
"6 Harrison Street Cremorne, NSW, 2090",LOT 32 DP2989 & LOT 1 DP962811,Residential,444,0,0,0,0,"24 Mar 2000:$1,290,000、28 Jul 1994:$680,000、30 Jul 1993:$607,000、"
"26 Grasmere Road Cremorne, NSW, 2090",LOT 22 DP979110 SEC 1,Residential,462,0,0,1,0,"16 Mar 2000:$835,000、29 Jan 1993:$395,000、10 Dec 1992:$395,000、"
"4 Oaks Avenue Cremorne, NSW, 2090",LOT 14 DP18694,Residential,708,3,2,1,1910,"2 Dec 1999:$910,000、"
"1A Fall Street Cremorne, NSW, 2090",LOT 2 DP876877,Residential,232,0,0,1,0,"27 Aug 1999:$780,000、"
"153 Young Street Cremorne, NSW, 2090",LOT B DP356907,Residential,771,0,0,0,0,"9 Dec 1999:$1,215,000、"
"2/19 Bertha Road Cremorne, NSW, 2090",LOT 2 SP18854,Residential,702,3,2,2,1982,"5 Nov 1999:$685,000、19 Jan 1996:$410,000、21 Jun 1995:$1,400,000、10 Sep 1990:$334,650、"
"84 Young Street Cremorne, NSW, 2090",LOT 2 DP506495,Residential,202,2,2,2,1925,"27 Aug 1999:$450,000、9 Aug 1994:$315,000、16 Jan 1992:$170,000、19 Dec 1991:$268,000、7 Dec 1991:$268,000、28 Nov 1991:$252,000、22 Nov 1991:$195,000、1 Nov 1991:$205,000、30 Oct 1991:$435,000、18 Oct 1991:$203,000、17 Oct 1991:$625,000、11 Oct 1991:$189,000、10 Oct 1991:$189,000、7 Oct 1991:$500,000、2 Sep 1991:$165,000、7 Aug 1991:$227,500、31 Jul 1991:$327,000、"
"12 Reynolds Street Cremorne, NSW, 2090",LOT A DP436054,Residential,278,4,3,1,1930,"6 Jul 1999:$651,000、21 Dec 1990:$330,000、"
"12 Ryries Parade Cremorne, NSW, 2090",LOT 68 DP10291,Residential,508,5,3,2,2004,"26 Jun 1999:$940,000、13 Nov 1992:$0、"
"39 Tobruk Avenue Cremorne, NSW, 2090",LOT 5 DP19883,Residential,556,0,0,0,0,"24 May 1999:$1,545,000、6 May 1995:$801,000、8 Feb 1994:$550,000、"
"55 Young Street Cremorne, NSW, 2090",LOT 2 DP37334,Residential,390,3,2,1,1925,"20 Apr 1999:$775,000、10 May 1988:$287,500、"
"68 Belgrave Street Cremorne, NSW, 2090",LOT 1 DP235354,Residential,335,3,1,2,0,"11 May 1999:$535,000、"
"17 Ellalong Road Cremorne, NSW, 2090",LOT 13 DP9083,Residential,494,4,0,0,0,"29 Apr 1999:$1,400,000、"
"5 Montague Road Cremorne, NSW, 2090",LOT 2 DP949089,Residential,557,4,3,1,1925,"7 May 1999:$726,600、11 Aug 1993:$485,000、"
"69 Ellalong Road Cremorne, NSW, 2090",LOT 1 DP527000,Residential,594,4,3,1,1910,"26 Mar 1999:$910,000、2 Apr 1998:$820,000、"
"68 Parraween Street Cremorne, NSW, 2090",LOT 2 DP1001062,Residential,231,0,0,1,0,"9 Apr 1999:$445,000、12 Sep 1989:$195,000、"
"7 Lloyd Avenue Cremorne, NSW, 2090",LOT 1 DP809660,Residential,232,3,2,1,0,"16 Feb 1999:$615,000、7 Mar 1992:$420,000、"
"27 Montague Road Cremorne, NSW, 2090",LOT 13 DP5210 SEC B,Residential,697,3,1,1,1900,"12 Dec 1998:$790,000、27 Mar 1991:$500,000、"
"8A Lodge Road Cremorne, NSW, 2090",LOT 52 DP1144822,Residential,"1,546",3,3,1,0,"19 Mar 1999:$2,900,000、20 Jul 1984:$0、"
"5 Tobruk Avenue Cremorne, NSW, 2090",LOT 26 DP19883,Residential,620,4,2,2,1960,"30 Sep 1998:$730,000、"
"12 Wonga Road Cremorne, NSW, 2090",LOT 90 DP10291,Residential,511,3,2,2,2008,"26 Mar 1999:$2,500,000、"
"28 Lloyd Avenue Cremorne, NSW, 2090",LOT 7 DP19883 & LOT 19 DP221264,Residential,66,4,0,0,0,"25 Sep 1998:$1,405,000、11 Dec 1989:$430,000、"
"17A Reed Street Cremorne, NSW, 2090",LOT 20 DP976699,Residential,414,3,3,0,0,"1 Oct 1998:$560,000、"
"57 Earle Street Cremorne, NSW, 2090",LOT A DP442822,Residential,575,4,3,3,1930,"27 Aug 1998:$415,000、"
"31 Montague Road Cremorne, NSW, 2090",LOT 2 DP503030,Residential,342,0,0,1,0,"1 Sep 1998:$530,000、16 Aug 1996:$480,000、24 May 1995:$435,000、24 Oct 1991:$350,000、"
